NAICS_CODE,PRIMARY_INDICATOR,SOURCE_OF_DATA,CODE_DESCRIPTION,PGM_SYS_ACRNM,REGISTRY_ID,LOCATION_ADDRESS,CITY_NAME,COUNTY_NAME,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NAME,POSTAL_CODE,EPA_REGION_CODE,INTEREST_STATUS_CODE,LOCATION_DESCRIPTION,STD_LOC_ADDRESS,STD_HOUSE_NUMBER,STD_STREET_NAME,STD_PREFIX,STD_SUFFIX,STD_STYPE_BEFORE,STD_STYPE_AFTER,STD_POSTAL_CODE,STD_STATE_CODE,STD_CITY_NAME,STD_COUNTY_NAME,STD_COUNTY_FIPS,LATITUDE,LONGITUDE,HDATUM_DESC,COLLECT_DESC,REF_POINT_DESC,SOURCE_DESC,SCALE,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014066802,34661 AIRPORT LANE,WARRENTON,CLATSOP,41007,OR,OREGON,USA,97146-7402,10,A, ,34661 AIRPORT LN,34661,AIRPORT LN,,,,LN,97146,OR,WARRENTON,CLATSOP,41007,46.14434,-123.87486,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110043786695,6260 DRY CREEK RD,EAGLE POINT,JACKSON,41029,OR,OREGON,USA,97524,10,A,,6260 DRY CREEK RD,6260,DRY CREEK RD,,,,RD,97524,OR,EAGLE POINT,JACKSON,41029,42.431248,-122.888653,NAD83,ADDRESS MATCHING-BLOCK FACE,FACILITY CENTROID,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110037772586,1090 NE HEMLOCK,REDMOND,DESCHUTES,41017,OR,OREGON,USA,97756-1498,10,A,,1090 NE HEMLOCK AVE,1090,NE HEMLOCK AVE,NE,,,AVE,97756,OR,REDMOND,DESCHUTES,41017,44.28378,-121.15699,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110018367042,7001 SW ADAMS ST,PEORIA,PEORIA,17143,IL,ILLINOIS,USA,61641-0002,5,A,,7001 S ADAMS ST,7001,S ADAMS ST,S,,,ST,61607,IL,PEORIA,PEORIA,17143,40.63617,-89.63435,NAD83,INTERPOLATION-PHOTO,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021275118,5502 THORNTON AVE,NEWARK,ALAMEDA,6001,CA,CALIFORNIA,USA,94560-3824,9,A,,5502 THORNTON AVE,5502,THORNTON AVE,,,,AVE,94560,CA,NEWARK,ALAMEDA,6001,37.54187,-122.02651,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021344240,1850 W. BETTERAVIA RD,SANTA MARIA,SANTA BARBARA,6083,CA,CALIFORNIA,USA,93455,9,A,,1850 W BETTERAVIA RD,1850,W BETTERAVIA RD,W,,,RD,93455,CA,SANTA MARIA,SANTA BARBARA,6083,34.920744,-120.474359,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021284670,3865 24TH STREET,SAN FRANCISCO,SAN FRANCISCO,6075,CA,CALIFORNIA,USA,94114,9,A,,3865 24TH ST,3865,24TH ST,,,,ST,94114,CA,SAN FRANCISCO,SAN FRANCISCO,6075,37.75161,-122.42898,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110045946884,3118 OAKLAND-SANG RUN RD,OAKLAND,GARRETT,24023,MD,MARYLAND,USA,21550,3,A,,3118 OAKLAND SANG RUN RD,3118,OAKLAND SANG RUN RD,,,,RD,21550,MD,OAKLAND,GARRETT,24023,39.4708,-79.40235,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110010401617,VARIOUS CITIES,ALEXANDRIA,PORTABLE SOURCE,22777,LA,LOUISIANA,USA,71315,6,A,,,,,,,,,71315,LA,ALEXANDRIA,RAPIDES,22079,,,,,,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110031026583,23550 PENNSYLVANIA RD,TAYLOR,WAYNE,26163,MI,MICHIGAN,USA,48180-5294,5,A,,23550 PENNSYLVANIA RD,23550,PENNSYLVANIA RD,,,,RD,48180,MI,TAYLOR,WAYNE,26163,42.18364,-83.25871,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014170191,OXBOW HYDROELECTRIC DEVELOPMENT,OXBOW,BAKER,41001,OR,OREGON,USA,97840,10,A,DMC TOPOSCOUT,,,,,,,,97840,OR,OXBOW,BAKER,41001,44.9705,-116.8392,NAD83,INTERPOLATION - DIGITAL MAP SRCE (TIGER),,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014168088,2515 SALEM DALLAS HWY NW,SALEM,POLK,41053,OR,OREGON,USA,97304,10,A, ,2515 SALEM DALLAS HWY NW,2515,SALEM DALLAS HWY NW,,,,HWY,97304,OR,SALEM,POLK,41053,44.92988,-123.0787,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021315218,1401 SPRINGS ROAD,VALLEJO,SOLANO,6095,CA,CALIFORNIA,USA,94591-5446,9,A,,1401 SPRINGS RD,1401,SPRINGS RD,,,,RD,94591,CA,VALLEJO,SOLANO,6095,38.10609,-122.22618,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110033622532,2100 JACK WARNER PARKWAY NE,TUSCALOOSA,TUSCALOOSA,1125,AL,ALABAMA,USA,35404-1083,4,A,,2100 JACK WARNER PKY NE,2100,JACK WARNER PKY NE,,,,PKY,35404,AL,TUSCALOOSA,TUSCALOOSA,1125,33.22848,-87.51159,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110015828559,7806 ANTHONY WAYNE AVE,CINCINNATI,HAMILTON,39061,OH,OHIO,USA,45216,5,A,,7806 ANTHONY WAYNE AVE,7806,ANTHONY WAYNE AVE,,,,AVE,45216,OH,CINCINNATI,HAMILTON,39061,39.2009,-84.47216,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,UNKNOWN,MA-EPICS,MATERIALS RECOVERY FACILITIES.,MA-EPICS,110041486022,230 CANTON ST.,STOUGHTON,NORFOLK,25021,MA,,USA,2072,1,A,,230 CANTON ST,230,CANTON ST,,,,ST,2072,MA,STOUGHTON,NORFOLK,25021,42.126746,-71.111742,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,DEN,MATERIALS RECOVERY FACILITIES.,DEN,110001736426,198 MARSH LANE,NEW CASTLE,NEW CASTLE,10003,DE,DELAWARE,USA,19720-1156,3,A,,198 MARSH LN,198,MARSH LN,,,,LN,19720,DE,NEW CASTLE,NEW CASTLE,10003,39.710422,-75.5692,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,UNKNOWN,MA-EPICS,MATERIALS RECOVERY FACILITIES.,MA-EPICS,110000834811,15 MEDFORD ST,LAWRENCE,ESSEX,25009,MA,MASSACHUSETTS,USA,18410000,1,A,,15 MEDFORD ST,15,MEDFORD ST,,,,ST,1841,MA,LAWRENCE,ESSEX,25009,42.70241,-71.17025,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,UNKNOWN,MA-EPICS,MATERIALS RECOVERY FACILITIES.,MA-EPICS,110043938576,3 VALLEY MILL RD,HOLYOKE,HAMPDEN,25013,MA,MASSACHUSETTS,USA,10400000,1,A,,3 VALLEY MILL RD,3,VALLEY MILL RD,,,,RD,1040,MA,HOLYOKE,HAMPDEN,25013,42.209059,-72.596885,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIR,MATERIALS RECOVERY FACILITIES.,AIR,110022801976,450 E VALLEY FORGE RD,KING OF PRUSSIA,MONTGOMERY,42091,PA,PENNSYLVANIA,USA,19406,3,A,FROM INTERSECTION OF U.S. 202 & GULPH ROAD IN KING OF PRUSSIA, PROCEED NORTH ON U.S. 202 TO HENDERSON ROAD.  TURN LEFT ONTO HENDERSON ROAD.  TURN RIGHT ONTO ROUTE 23 EAST.  SITE IS ON LEFT SIDE OF ROAD.,450 E VALLEY FORGE RD,450,E VALLEY FORGE RD,E,,,RD,19406,PA,KING OF PRUSSIA,MONTGOMERY,42091,40.105553,-75.360116,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,
562920,PRIMARY,AIR,MATERIALS RECOVERY FACILITIES.,AIR,110000459995,1722 COOPER CREEK RD.,DENTON,DENTON,48121,TX,TEXAS,USA,76208,6,A,,1722 COOPER CREEK RD,1722,COOPER CREEK RD,,,,RD,76208,TX,DENTON,DENTON,48121,33.2375,-97.081389,NAD83,INTERPOLATION-PHOTO,CENTER OF FACILITY,,2400,,,,
562920,PRIMARY,AIR,MATERIALS RECOVERY FACILITIES.,AIR,110031211999,185 BEN ABI RD,SPARTANBURG,SPARTANBURG,45083,SC,SOUTH CAROLINA,USA,29307,4,A,,185 BEN ABI RD,185,BEN ABI RD,,,,RD,29307,SC,SPARTANBURG,SPARTANBURG,45083,35.01413,-81.87556,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIR,MATERIALS RECOVERY FACILITIES.,AIR,110042329183,5720 HWY 81 S,STARR,ANDERSON,45007,SC,SOUTH CAROLINA,USA,29684,4,A,,5720 HIGHWAY 81 S,5720,HIGHWAY 81 S,,,,,29684,SC,STARR,ANDERSON,45007,34.42352,-82.66907,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110040913269,2610 CONTRA LOMA BLVD,ANTIOCH,CONTRA COSTA,6013,CA,CALIFORNIA,USA,94509,9,A,,2610 CONTRA LOMA BLVD,2610,CONTRA LOMA BLVD,,,,BLVD,94509,CA,ANTIOCH,CONTRA COSTA,6013,37.99843,-121.82194,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,ICIS,MATERIALS RECOVERY FACILITIES.,NPDES,110012148309,10873 SOUTH 7200 WEST,SOUTH JORDAN,SALT LAKE,,UT,UTAH,UNITED STATES,84095-0610,8,A,,10873 S 72ND W,10873,S 72ND W,S,,,,84095,UT,SOUTH JORDAN,SALT LAKE,49035,40.560404,-112.05271,NAD83,UNKNOWN,FACILITY CENTROID,,,,,,
562920,PRIMARY,AIR,MATERIALS RECOVERY FACILITIES.,AIR,110016725926,2670 EXECUTIVE DR,INDIANAPOLIS,MARION,18097,IN,INDIANA,USA,46241-5030,5,A,,2670 EXECUTIVE DR,2670,EXECUTIVE DR,,,,DR,46241,IN,INDIANAPOLIS,MARION,18097,39.72647,-86.2576,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110031000789,100 OLD HWY 90,ROSE CITY,ORANGE,48361,TX,TEXAS,USA,77662,6,A,,100 OLD HIGHWAY 90 E,100,OLD HIGHWAY 90 E,,,,,77662,TX,VIDOR,ORANGE,48361,30.12445,-94.01262,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110006349424,3018 E OXFORD STATE RD,MIDDLETOWN,BUTLER,39017,OH,OHIO,USA,45044-8900,5,A,,3018 OXFORD STATE RD,3018,OXFORD STATE RD,,,,RD,45044,OH,MIDDLETOWN,BUTLER,39017,39.47503,-84.37663,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014154413,RIVER RD& CRATES WAY (NORTH OF),THE DALLES,WASCO,41065,OR,OREGON,USA,97058,10,A, ,RIVER RD,,RIVER RD,,,,RD,97058,OR,THE DALLES,WASCO,41065,45.6327,-121.2004,NAD83,INTERPOLATION - DIGITAL MAP SRCE (TIGER),,,,,,,
562920,PRIMARY,FDM,MATERIALS RECOVERY FACILITIES.,FDM,110016750498,2144 SAPP RD,COTTONDALE,JACKSON,12063,FL,FLORIDA,USA,324317636,4,A,,2144 SAPP RD,2144,SAPP RD,,,,RD,32431,FL,COTTONDALE,JACKSON,12063,30.723033,-85.42527,NAD83,INTERPOLATION-PHOTO,POINT WHERE WATER OR OTHER SUBSTANCE COULD BE DRAWN FROM ENVIRONMENT FOR DELIVERY TO A FACILITY OR DISTRIBUTION SYSTEM (SUBSTANCE DESTINATION COULD RANGE FROM A SINGLE RESIDENCE TO A LARGE FACILITY),,3717,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014211003,LOWER BRIDGE RD 7 MI W OF CY,TERREBONNE,JEFFERSON,41031,OR,OREGON,USA,97760,10,A,DESCHUTES VLY SANITATION CREATED BY LOAD OF EPA FINDS IDS,SW LOWER BRIDGE RD,,SW LOWER BRIDGE RD,SW,,,RD,97760,OR,TERREBONNE,JEFFERSON,41031,44.39956,-121.34222,NAD83,ADDRESS MATCHING-BLOCK FACE,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110043813530,2050 SOUTH MILLIKEN AVENUE,ONTARIO,SAN BERNARDINO,6071,CA,CALIFORNIA,USA,91761,9,A,,2050 S MILLIKEN AVE,2050,S MILLIKEN AVE,S,,,AVE,91761,CA,ONTARIO,SAN BERNARDINO,6071,34.036198,-117.558433,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014177158,1790 WILLIAMSPORT ROAD,ASTORIA,CLATSOP,41007,OR,OREGON,USA,97103,10,A, ,WILLIAMSPORT RD,,WILLIAMSPORT RD,,,,RD,97103,OR,ASTORIA,CLATSOP,41007,46.1715,-123.8154,NAD83,ADDRESS MATCHING-OTHER,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014201942,HALL RD,CLATSKANIE,COLUMBIA,41009,OR,OREGON,USA,97016,10,A, ,HALL RD,,HALL RD,,,,RD,97016,OR,CLATSKANIE,COLUMBIA,41009,46.099,-123.2201,NAD83,INTERPOLATION-MAP,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110013968395,E SIDE OF ONTARIO, SEC2&3,T18S,ONTARIO,MALHEUR,41045,OR,OREGON,USA,97914,10,A,,,,,,,,,97914,OR,ONTARIO,MALHEUR,41045,44.0326,-117.0653,NAD83,,,,,,
562920,PRIMARY,FDM,MATERIALS RECOVERY FACILITIES.,FDM,110031344258,1701 W GULF TO LAKE HWY,LECANTO,CITRUS,12017,FL,FLORIDA,USA,344617849,4,A,,1701 W GULF TO LAKE HWY,1701,W GULF TO LAKE HWY,W,,,HWY,34461,FL,LECANTO,CITRUS,12017,28.852597,-82.462433,NAD83,INTERPOLATION-PHOTO,CENTER OF A FACILITY OR STATION,,24000,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021340253,2265 LAFAYETTE STREET,SANTA CLARA,SANTA CLARA,6085,CA,CALIFORNIA,USA,95050-2934,9,A,,2265 LAFAYETTE ST,2265,LAFAYETTE ST,,,,ST,95050,CA,SANTA CLARA,SANTA CLARA,6085,37.36242,-121.94894,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110004092936,89 EXETER RD,SOUTH HAMPTON,ROCKINGHAM,33015,NH,NEW HAMPSHIRE,USA,3827,1,A,,89 EXETER RD,89,EXETER RD,,,,RD,3827,NH,EAST KINGSTON,ROCKINGHAM,33015,42.88872,-70.93037,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110018497553,55724 HWY. 101,COOS BAY,COOS,41011,OR,OREGON,USA,97420,10,A,,,,,,,,,97420,OR,COOS BAY,COOS,41011,43.200495,-124.311296,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110038938914,S25-T2S-R23W,NORTON COUNTY,NORTON,20137,KS,KANSAS,USA,67654,7,A,,,,,,,,,67654,KS,NORTON,NORTON,20137,,,,,,,,,,,
562920,UNKNOWN,AZURITE,MATERIALS RECOVERY FACILITIES.,AZURITE,110002609641,1551 N V I P BLVD,CASA GRANDE,PINAL,4021,AZ,ARIZONA,USA,85222-3007,9,A,,1551 N V I P BLVD,1551,N V I P BLVD,N,,,BLVD,85122,AZ,CASA GRANDE,PINAL,4021,32.892782,-111.78561,NAD83,ADDRESS MATCHING-HOUSE NUMBER,PLANT ENTRANCE (GENERAL),,100000,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110010462846,2266 SENTER ROAD,SAN JOSE,SANTA CLARA,6085,CA,CALIFORNIA,USA,95112-2618,9,A,,2266 SENTER RD,2266,SENTER RD,,,,RD,95112,CA,SAN JOSE,SANTA CLARA,6085,37.3104,-121.8501,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110000891107,5200 MANCHESTER ROAD,SAINT LOUIS,SAINT LOUIS,,MO,MISSOURI,USA,63110-2016,7,A,,5200 MANCHESTER AVE,5200,MANCHESTER AVE,,,,AVE,63110,MO,SAINT LOUIS,SAINT LOUIS CITY,29510,38.62428,-90.2725,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,ICIS,MATERIALS RECOVERY FACILITIES.,ICIS,110040631411,2115 SEGER DRIVE,RAPID CITY,PENNINGTON,46103,SD,SOUTH DAKOTA,USA,57701-7853,8,A,,2115 SEGER DR,2115,SEGER DR,,,,DR,57701,SD,RAPID CITY,PENNINGTON,46103,44.111139,-103.181176,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021274351,3897 EL CAMINO REAL,PALO ALTO,SANTA CLARA,6085,CA,CALIFORNIA,USA,94306,9,A,,3897 EL CAMINO REAL,3897,EL CAMINO REAL,,,,,94306,CA,PALO ALTO,SANTA CLARA,6085,37.41695,-122.13016,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110004808423,29175 COFFIN BUTTE RD,CORVALLIS,BENTON,41003,OR,OREGON,USA,97330,10,A,,29175 COFFIN BUTTE RD,29175,COFFIN BUTTE RD,,,,RD,97330,OR,CORVALLIS,BENTON,41003,44.6989,-123.2335,NAD83,INTERPOLATION-MAP,FACILITY CENTROID,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014275426,5330 NORTHEAST SKYPORT WAY,PORTLAND,MULTNOMAH,41051,OR,OREGON,USA,97218-1244,10,A, ,5330 NE SKYPORT WAY,5330,NE SKYPORT WAY,NE,,,WAY,97218,OR,PORTLAND,MULTNOMAH,41051,45.57556,-122.60771,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014193087,HWY 402 MILEPOST 17,MONUMENT,GRANT,41023,OR,OREGON,USA,97864,10,A, ,KIMBERLY-LONG CREEK HWY,,KIMBERLY-LONG CREEK HWY,,,,HWY,97864,OR,MONUMENT,GRANT,41023,44.7514,-119.3571,NAD83,,,,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014168060,FRONT ST & DOUGLAS ST,TILLAMOOK,TILLAMOOK,41057,OR,OREGON,USA,97141,10,A, ,1400 FRONT ST,1400,FRONT ST,,,,ST,97141,OR,TILLAMOOK,TILLAMOOK,41057,45.45855,-123.85028,NAD83,ADDRESS MATCHING-NEAREST INTERSECTION,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,UNKNOWN,MO-DNR,MATERIALS RECOVERY FACILITIES.,MO-DNR,110042594216,20688 PIKE 274,LOUISIANA,PIKE,29163,MO,MISSOURI,USA,63353,7,A,,20688 PIKE 274,20688,PIKE 274,,,,,63353,MO,LOUISIANA,PIKE,29163,39.379969,-91.075802,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110021282093,201 SOUTHWEST BOULEVARD,ROHNERT PARK,SONOMA,6097,CA,CALIFORNIA,USA,94928-3722,9,A,,201 SOUTHWEST BLVD,201,SOUTHWEST BLVD,,,,BLVD,94928,CA,ROHNERT PARK,SONOMA,6097,38.33603,-122.70737,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,EIS,MATERIALS RECOVERY FACILITIES.,EIS,110029887843,3209 N MILL RD,VINELAND CITY,CUMBERLAND,34011,NJ,NEW JERSEY,USA,08360-1525,2,A,,3209 N MILL RD,3209,N MILL RD,N,,,RD,8360,NJ,VINELAND,CUMBERLAND,34011,39.53362,-75.05917,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,PDS,MATERIALS RECOVERY FACILITIES.,PDS,110031288611,408 S. FRONT ST.,GURDON,CLARK,5019,AR,ARKANSAS,USA,71743,6,A,,408 S FRONT ST,408,S FRONT ST,S,,,ST,71743,AR,GURDON,CLARK,5019,33.916756,-93.156347,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,NJ-NJEMS,MATERIALS RECOVERY FACILITIES.,NJ-NJEMS,110040971491,NORTH CROSSMAN ROAD,SAYREVILLE,MIDDLESEX,34023,NJ,NEW JERSEY,USA,8872,2,A,,CROSSMAN RD N,,CROSSMAN RD N,,,,RD,8872,NJ,SAYREVILLE,MIDDLESEX,34023,40.479262,-74.321207,NAD83,,FACILITY CENTROID,,,,,,
562920,UNKNOWN,KS-FP,MATERIALS RECOVERY FACILITIES.,KS-FP,110007396674,10545 ROAD E1,NORTON,NORTON,20137,KS,KANSAS,USA,67654,7,A,,ROAD E 1,,ROAD E 1,,,,,67654,KS,NORTON,NORTON,20137,39.848701,-99.869598,NAD83,,UNKNOWN,,,,,,
562920,PRIMARY,AIRS/AFS,MATERIALS RECOVERY FACILITIES.,AIRS/AFS,110022403709,END OF LOTS HOLLOW ROAD,ORLEANS,BARNSTABLE,25001,MA,MASSACHUSETTS,USA,2653,1,A,,,,,,,,,2653,MA,ORLEANS,BARNSTABLE,25001,41.773439,-69.997671,NAD83,INTERPOLATION-MAP,,,24000,,,,
562920,PRIMARY,FDM,MATERIALS RECOVERY FACILITIES.,FDM,110020476091,3820 MAINE AVE,LAKELAND,POLK,12105,FL,FLORIDA,USA,338019757,4,A,,3820 MAINE AVE,3820,MAINE AVE,,,,AVE,33801,FL,LAKELAND,POLK,12105,28.01324,-81.88132,NAD83,INTERPOLATION-PHOTO,POINT WHERE WATER OR OTHER SUBSTANCE COULD BE DRAWN FROM ENVIRONMENT FOR DELIVERY TO A FACILITY OR DISTRIBUTION SYSTEM (SUBSTANCE DESTINATION COULD RANGE FROM A SINGLE RESIDENCE TO A LARGE FACILITY),,3523,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110013969429,45 MI NE OF BURNS, SEC07,T20S,,DREWSEY,HARNEY,41025,OR,OREGON,USA,97904,10,A,,,,,,,,,97904,OR,DREWSEY,HARNEY,41025,43.896,-118.5446,NAD83,,,,,
562920,SECONDARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110014216268,SEC 6, T13S, R27E,DAYVILLE,GRANT,41023,OR,OREGON,USA,97825,10,A, ,,,,,,,,97825,OR,DAYVILLE,GRANT,41023,44.4689,-119.5214,NAD83,,,,,,
562920,PRIMARY,OR-DEQ,MATERIALS RECOVERY FACILITIES.,OR-DEQ,110000850419,4705 TURNER ROAD SOUTHEAST,SALEM,MARION,41047,OR,OREGON,USA,97317-9307,10,A,,4705 TURNER RD SE,4705,TURNER RD SE,,,,RD,97317,OR,SALEM,MARION,41047,44.88736,-122.98179,NAD83,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110039496863,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,42003,PA,PENNSYLVANIA,USA,15017,3,A,,600 MAYER ST,600,MAYER ST,,,,ST,15017,PA,BRIDGEVILLE,ALLEGHENY,42003,40.36483,-80.10521,NAD83,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,,,,,,
562920,PRIMARY,TRI REPORTING FORM,MATERIALS RECOVERY FACILITIES.,TRIS,110002355004,ONE N. BROADWAY,GARY,LAKE,18089,IN,INDIANA,USA,46402-3101,5,A,,,,,,,,,46402,IN,GARY,LAKE,18089,41.608564,-87.337613,NAD83,ADDRESS MATCHING-HOUSE NUMBER,PLANT ENTRANCE (GENERAL),,100000,,,,
